,item_type,id,url,title,location,price,rooms,m2
93,listing_no_promo,58878712,https://www.otodom.pl/oferta/apartament-w-centrum-miasta-ID3Z32E.html#e4d594e2f2,Apartament w centrum miasta,"Mieszkanie na sprzedaż: Kraków, Wola Justowska",553 500 zł,3 pokoje,"55,25 m²"
94,listing_no_promo,58085268,https://www.otodom.pl/oferta/idealne-pod-gabinet-w-starym-podgorzu-ID3WIDa.html#e4d594e2f2,Idealne pod gabinet w Starym Podgórzu,"Mieszkanie na sprzedaż: Kraków, Podgórze",339 000 zł,1 pokój,"40,64 m²"
95,listing_no_promo,58878340,https://www.otodom.pl/oferta/mieszkanie-83-m-krakow-ID3Z2VE.html#e4d594e2f2,"Mieszkanie, 83 m², Kraków","Mieszkanie na sprzedaż: Kraków, Krowodrza",679 000 zł,3 pokoje,83 m²
96,listing_no_promo,58878468,https://www.otodom.pl/oferta/4-pok-z-tarasem-w-zielonej-okolicy-debniki-nowe-ID3Z2YI.html#e4d594e2f2,4 Pok Z Tarasem W Zielonej Okolicy Dębniki Nowe,"Mieszkanie na sprzedaż: Kraków, Dębniki",477 180 zł,4 pokoje,99 m²
97,listing_no_promo,58878464,https://www.otodom.pl/oferta/gotowe-do-odbioru-2-pokoje-kolo-galerii-ID3Z2YE.html#e4d594e2f2,Gotowe do odbioru! 2 pokoje - koło galerii,"Mieszkanie na sprzedaż: Kraków, Bieżanów-Prokocim",275 000 zł,2 pokoje,44 m²
98,listing_no_promo,58878392,https://www.otodom.pl/oferta/mieszkanie-z-ladnym-widokiem-ul-radzikowskiego-ID3Z2Xu.html#e4d594e2f2,"Mieszkanie z ładnym widokiem, ul. Radzikowskiego","Mieszkanie na sprzedaż: Kraków, Azory",469 000 zł,3 pokoje,73 m²
99,listing_no_promo,58878136,https://www.otodom.pl/oferta/3pokojowy-przestronnny-apartament-wola-justowska-ID3Z2Tm.html#e4d594e2f2,"3pokojowy, przestronnny apartament -Wola Justowska","Mieszkanie na sprzedaż: Kraków, Wola Justowska",560 000 zł,3 pokoje,62 m²
100,listing_no_promo,58878020,https://www.otodom.pl/oferta/2-pokoje-krakow-plaszow-st-podgorze-wielicka-ID3Z2Ru.html#e4d594e2f2,"2 pokoje, Kraków, Płaszów, St. Podgórze, Wielicka","Mieszkanie na sprzedaż: Kraków, Płaszów",299 000 zł,2 pokoje,37 m²
101,listing_no_promo,58877828,https://www.otodom.pl/oferta/gotowe-do-odbioru-2-pokoje-biezanow-ID3Z2Oo.html#e4d594e2f2,Gotowe do odbioru! 2 pokoje - Bieżanów,"Mieszkanie na sprzedaż: Kraków, Bieżanów-Prokocim",272 800 zł,2 pokoje,44 m²
102,listing_no_promo,58877616,https://www.otodom.pl/oferta/komfortowe-oddzielna-kuchnia-garaz-grzegorzki-ID3Z2KY.html#e4d594e2f2,Komfortowe Oddzielna Kuchnia Garaż Grzegórzki,"Mieszkanie na sprzedaż: Kraków, Grzegórzki",656 000 zł,3 pokoje,"75,04 m²"
103,listing_no_promo,58877612,https://www.otodom.pl/oferta/grzegorzki-jasne-komfortowe-ciche-garaz-ID3Z2KU.html#e4d594e2f2,Grzegórzki Jasne Komfortowe Ciche Garaż,"Mieszkanie na sprzedaż: Kraków, Grzegórzki",660 000 zł,3 pokoje,"75,42 m²"
104,listing_no_promo,58877556,https://www.otodom.pl/oferta/kawalerka-na-woli-justowskiej-z-silownia-bez-pcc-ID3Z2K0.html#e4d594e2f2,Kawalerka na Woli Justowskiej z siłownią bez Pcc,"Mieszkanie na sprzedaż: Kraków, Wola Justowska",299 000 zł,1 pokój,"27,53 m²"
105,listing_no_promo,58877404,https://www.otodom.pl/oferta/funkcjonalne-mieszkanie-cystersow-zlota-brama-ID3Z2Hy.html#e4d594e2f2,"Funkcjonalne mieszkanie Cystersów, ""Złota Brama""","Mieszkanie na sprzedaż: Kraków, Grzegórzki",645 000 zł,3 pokoje,65 m²
106,listing_no_promo,58877360,https://www.otodom.pl/oferta/nowe-3-pokojowe-79m2-podasze-20m2-ID3Z2GQ.html#e4d594e2f2,Nowe 3 pokojowe 79m2 + podasze 20m2,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały",473 000 zł,3 pokoje,79 m²
107,listing_no_promo,58862092,https://www.otodom.pl/oferta/3-pokoje-58-2-m2-podgorze-duchackie-okazja-ID3YYIA.html#e4d594e2f2,"3-pokoje, 58,2 m2, Podgórze Duchackie, Okazja!","Mieszkanie na sprzedaż: Kraków, Podgórze",419 000 zł,3 pokoje,"58,20 m²"
108,listing_no_promo,58877248,https://www.otodom.pl/oferta/nowe-3-pokojowe-53-97-m2-ul-lubostron-ID3Z2F2.html#e4d594e2f2,"Nowe, 3 - pokojowe, 53,97 m2, ul. Lubostroń","Mieszkanie na sprzedaż: Kraków, Ruczaj",394 655 zł,3 pokoje,"53,97 m²"
109,listing_no_promo,57448852,https://www.otodom.pl/oferta/super-pod-inwestycje-47m2-2-pokoje-na-kazimierzu-ID3T34o.html#e4d594e2f2,"SUPER pod inwestycję 47m2, 2 pokoje na Kazimierzu","Mieszkanie na sprzedaż: Kraków, Kazimierz",535 000 zł,2 pokoje,47 m²
110,listing_no_promo,58877128,https://www.otodom.pl/oferta/0-prowizji-i-pcc-cena-dewelopera-winda-taras-ID3Z2D6.html#e4d594e2f2,"0% prowizji i PCC, cena dewelopera, winda, taras","Mieszkanie na sprzedaż: Kraków, Mistrzejowice",378 222 zł,3 pokoje,48 m²
111,listing_no_promo,58877028,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-krakow-ruczaj-ID3Z2Bu.html#e4d594e2f2,3 pokojowe mieszkanie- Kraków- Ruczaj,"Mieszkanie na sprzedaż: Kraków, Ruczaj",497 000 zł,3 pokoje,57 m²
112,listing_no_promo,58876832,https://www.otodom.pl/oferta/apartament-z-widokiem-na-planty-krakow-ID3Z2yk.html#e4d594e2f2,Apartament z widokiem na Planty; Kraków,"Mieszkanie na sprzedaż: Kraków, Śródmieście",1 300 000 zł,3 pokoje,"102,87 m²"
113,listing_no_promo,58876820,https://www.otodom.pl/oferta/apartament-w-samym-sercu-miasta-krakow-ID3Z2y8.html#e4d594e2f2,Apartament w samym sercu miasta; Kraków,"Mieszkanie na sprzedaż: Kraków, Śródmieście",1 300 000 zł,3 pokoje,"105,87 m²"
114,listing_no_promo,58876752,https://www.otodom.pl/oferta/nowe-1-pokojowe-34-84-m2-ul-lubostron-ID3Z2x2.html#e4d594e2f2,"Nowe , 1 pokojowe, 34,84 m2, ul. Lubostroń","Mieszkanie na sprzedaż: Kraków, Ruczaj",294 500 zł,1 pokój,"34,84 m²"
115,listing_no_promo,58876744,https://www.otodom.pl/oferta/azory-ul-jaremy-2-niezalezne-pokoje-ID3Z2vU.html#e4d594e2f2,Azory ul. Jaremy >>>> 2 NIEZALEŻNE POKOJE,"Mieszkanie na sprzedaż: Kraków, Krowodrza",285 000 zł,2 pokoje,36 m²
116,listing_no_promo,58876712,https://www.otodom.pl/oferta/apartament-premium-przy-bloniach-luksus-i-wygoda-ID3Z2vo.html#e4d594e2f2,Apartament Premium przy Błoniach! Luksus i Wygoda,"Mieszkanie na sprzedaż: Kraków, Wola Justowska",1 646 000 zł,4 pokoje,140 m²
117,listing_no_promo,58876708,https://www.otodom.pl/oferta/najbardziej-luksusowy-apartament-w-krakowie-ID3Z2vk.html#e4d594e2f2,Najbardziej Luksusowy Apartament w Krakowie!,"Mieszkanie na sprzedaż: Kraków, Wola Justowska",2 200 000 zł,4 pokoje,190 m²
118,listing_no_promo,58876576,https://www.otodom.pl/oferta/apartament-przy-parku-decjusza-ID3Z2uc.html#e4d594e2f2,apartament przy Parku Decjusza,"Mieszkanie na sprzedaż: Kraków, Wola Justowska",759 000 zł,4 pokoje,105 m²
119,listing_no_promo,58876512,https://www.otodom.pl/oferta/apartament-w-stanie-deweloperskim-na-sprzedaz-ID3Z2ta.html#e4d594e2f2,Apartament w stanie deweloperskim na sprzedaż,"Mieszkanie na sprzedaż: Kraków, Krowodrza",556 500 zł,3 pokoje,53 m²
120,listing_no_promo,58876500,https://www.otodom.pl/oferta/apartament-przy-galerii-krakowskiej-ID3Z2sY.html#e4d594e2f2,Apartament przy Galerii Krakowskiej!,"Mieszkanie na sprzedaż: Kraków, Śródmieście",439 900 zł,2 pokoje,33 m²
121,listing_no_promo,58876316,https://www.otodom.pl/oferta/nowe-2-pokojowe-43-78-m2-ul-lubostron-ID3Z2q0.html#e4d594e2f2,"Nowe , 2- pokojowe, 43,78 m2, ul.Lubostroń","Mieszkanie na sprzedaż: Kraków, Ruczaj",351 000 zł,2 pokoje,"43,78 m²"
122,listing_no_promo,58876272,https://www.otodom.pl/oferta/0-prowizji-i-pcc-cena-dewelopera-winda-balkon-ID3Z2pi.html#e4d594e2f2,"0% prowizji i PCC, cena dewelopera, winda, balkon","Mieszkanie na sprzedaż: Kraków, Mistrzejowice",315 420 zł,2 pokoje,45 m²
123,listing_no_promo,58876124,https://www.otodom.pl/oferta/super-lokalizacja-ladne-kameralne-grzegorzki-ID3Z2mU.html#e4d594e2f2,Super Lokalizacja Ładne Kameralne Grzegórzki,"Mieszkanie na sprzedaż: Kraków, Grzegórzki",470 000 zł,2 pokoje,53 m²
124,listing_no_promo,58648720,https://www.otodom.pl/oferta/zamoyskiego-kawalerka-pod-inwestycje-eng-below-ID3Y5d6.html#e4d594e2f2,Zamoyskiego - kawalerka pod inwestycję/ Eng Below,"Mieszkanie na sprzedaż: Kraków, Podgórze",250 000 zł,1 pokój,"26,14 m²"
125,listing_no_promo,58876000,https://www.otodom.pl/oferta/starowislna-apartament-swietna-inwestycja-ID3Z2kU.html#e4d594e2f2,Starowiślna - apartament - świetna inwestycja,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",529 000 zł,2 pokoje,38 m²
126,listing_no_promo,58875956,https://www.otodom.pl/oferta/0-prowizji-i-pcc-cena-dewelopera-winda-balkon-ID3Z2kc.html#e4d594e2f2,"0% prowizji i PCC, cena dewelopera, winda, balkon","Mieszkanie na sprzedaż: Kraków, Mistrzejowice",285 110 zł,2 pokoje,41 m²
127,listing_no_promo,58875908,https://www.otodom.pl/oferta/rodzinny-apartament-osiedle-z-pelna-infrastruktura-ID3Z2jq.html#e4d594e2f2,Rodzinny Apartament-Osiedle z Pełną Infrastrukturą,"Mieszkanie na sprzedaż: Kraków, Mistrzejowice",441 000 zł,4 pokoje,66 m²
128,listing_no_promo,58875904,https://www.otodom.pl/oferta/3pok-w-bezpiecznej-okolicy-nowe-osiedle-sprawdz-ID3Z2jm.html#e4d594e2f2,3pok w Bezpiecznej Okolicy! Nowe Osiedle! Sprawdź!,"Mieszkanie na sprzedaż: Kraków, Mistrzejowice",343 000 zł,3 pokoje,52 m²
129,listing_no_promo,58875528,https://www.otodom.pl/oferta/mieszkanie-4-pok-z-balkonem-na-krowodrzy-ID3Z2di.html#e4d594e2f2,Mieszkanie 4-pok. z balkonem na Krowodrzy,"Mieszkanie na sprzedaż: Kraków, Krowodrza",449 000 zł,4 pokoje,"56,40 m²"
130,listing_no_promo,58875520,https://www.otodom.pl/oferta/piekne-mieszkanie-2-pok-po-generalnym-remoncie-ID3Z2da.html#e4d594e2f2,Piękne mieszkanie 2-pok. po generalnym remoncie,"Mieszkanie na sprzedaż: Kraków, Olsza",259 000 zł,2 pokoje,22 m²
131,listing_no_promo,58875472,https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-na-ruczaju-dla-rodziny-park-ID3Z2co.html#e4d594e2f2,4 pokojowe mieszkanie na Ruczaju dla rodziny Park,"Mieszkanie na sprzedaż: Kraków, Ruczaj",518 000 zł,4 pokoje,"60,03 m²"
132,listing_no_promo,58875432,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-55m2-prokocim-nowy-349000zl-ID3Z2bK.html#e4d594e2f2,"Mieszkanie 3 pokojowe 55m2 Prokocim Nowy, 349000zł","Mieszkanie na sprzedaż: Kraków, Prokocim",349 000 zł,3 pokoje,55 m²
133,listing_no_promo,58875400,https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-olsza-inwestycja-ID3Z2be.html#e4d594e2f2,3 pokojowe mieszkanie Olsza inwestycja,"Mieszkanie na sprzedaż: Kraków, Prądnik Czerwony",505 905 zł,3 pokoje,"58,15 m²"
134,listing_no_promo,57639788,https://www.otodom.pl/oferta/wyjatkowy-apartament-na-zablociu-ID3TQK0.html#e4d594e2f2,Wyjątkowy apartament na Zabłociu,"Mieszkanie na sprzedaż: Kraków, Zabłocie",591 000 zł,3 pokoje,58 m²
135,listing_no_promo,58463460,https://www.otodom.pl/oferta/mieszkanie-47m2-stan-pod-klucz-wysoki-standard-ID3Xj12.html#e4d594e2f2,"Mieszkanie 47m2 ! stan pod klucz, wysoki standard,","Mieszkanie na sprzedaż: Kraków, Czyżyny",410 000 zł,2 pokoje,"46,71 m²"
136,listing_no_promo,58875304,https://www.otodom.pl/oferta/4-pokoje-jasna-kuchnia-loggia-super-lokalizacja-ID3Z29G.html#e4d594e2f2,"4 Pokoje, Jasna Kuchnia, Loggia, Super Lokalizacja","Mieszkanie na sprzedaż: Kraków, Krowodrza Górka",445 000 zł,4 pokoje,"56,40 m²"
137,listing_no_promo,58875172,https://www.otodom.pl/oferta/kliny-parterowe-mieszkanie-ID3Z27y.html#e4d594e2f2,Kliny Parterowe Mieszkanie,"Mieszkanie na sprzedaż: Kraków, Kliny-Zacisze",325 000 zł,2 pokoje,55 m²
138,listing_no_promo,58677132,https://www.otodom.pl/oferta/gromadzka-39-12-m2-ostatnie-pietro-ID3YcBm.html#e4d594e2f2,"Gromadzka 39,12 m2, ostatnie piętro,","Mieszkanie na sprzedaż: Kraków, małopolskie",352 000 zł,2 pokoje,"39,12 m²"
139,listing_no_promo,58875040,https://www.otodom.pl/oferta/1-pokoj-jasna-kuchnia-super-lokalizacja-ID3Z25q.html#e4d594e2f2,"1 Pokój, Jasna Kuchnia, Super Lokalizacja","Mieszkanie na sprzedaż: Kraków, małopolskie",254 000 zł,1 pokój,"33,50 m²"
140,listing_no_promo,57867996,https://www.otodom.pl/oferta/krakow-dabie-2-pokoje-ID3UO6M.html#e4d594e2f2,"Kraków, Dąbie, 2 pokoje","Mieszkanie na sprzedaż: Kraków, Dąbie",379 000 zł,2 pokoje,41 m²
141,listing_no_promo,58874152,https://www.otodom.pl/oferta/okazja-mieszkanie-do-wejscia-ID3Z1R6.html#e4d594e2f2,Okazja!- Mieszkanie Do Wejścia!,"Mieszkanie na sprzedaż: Kraków, Grzegórzki",330 000 zł,2 pokoje,38 m²
142,listing_no_promo,58874144,https://www.otodom.pl/oferta/ruczaj-ul-obozowa-3-pokojowe-z-miejscem-postoj-ID3Z1QY.html#e4d594e2f2,"Ruczaj, ul.Obozowa, 3-pokojowe z miejscem postoj.","Mieszkanie na sprzedaż: Kraków, Ruczaj",434 000 zł,3 pokoje,58 m²
143,listing_no_promo,58874104,https://www.otodom.pl/oferta/mieszkanie-w-wysokim-standardzie3-pok83-m2-ID3Z1Qk.html#e4d594e2f2,Mieszkanie w wysokim standardzie*3 pok*83 m2,"Mieszkanie na sprzedaż: Kraków, Krowodrza",860 000 zł,3 pokoje,"83,28 m²"
144,listing_no_promo,58874096,https://www.otodom.pl/oferta/2-pokoje-osobna-kuchnia-duzy-balkon-ID3Z1Qc.html#e4d594e2f2,"2 pokoje, osobna kuchnia, duży balkon","Mieszkanie na sprzedaż: Kraków, Kurdwanów",359 000 zł,2 pokoje,"49,30 m²"
145,listing_no_promo,58874088,https://www.otodom.pl/oferta/dwupoziomowe-zielona-okolica-3-pokoje-ID3Z1Q4.html#e4d594e2f2,"Dwupoziomowe, zielona okolica, 3 pokoje","Mieszkanie na sprzedaż: Kraków, Swoszowice",399 000 zł,3 pokoje,"50,65 m²"
146,listing_no_promo,58874084,https://www.otodom.pl/oferta/gotowiec-inwestycyjny-blisko-centrum-ID3Z1Q0.html#e4d594e2f2,Gotowiec inwestycyjny blisko centrum,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",1 499 000 zł,4 pokoje,120 m²
147,listing_no_promo,58874080,https://www.otodom.pl/oferta/3-pokoje-po-remoncie-wola-duchacka-ID3Z1PV.html#e4d594e2f2,"3 pokoje, po remoncie, Wola Duchacka","Mieszkanie na sprzedaż: Kraków, Wola Duchacka",386 000 zł,3 pokoje,45 m²
148,listing_no_promo,58873384,https://www.otodom.pl/oferta/pieszo-na-uczelniepiwnicabalkon-ID3Z1EI.html#e4d594e2f2,*Pieszo Na Uczelnie*Piwnica*Balkon*,"Mieszkanie na sprzedaż: Kraków, Czyżyny",410 000 zł,3 pokoje,"62,70 m²"
149,listing_no_promo,58675136,https://www.otodom.pl/oferta/trybuny-ludow-bonarka-kawalerka-z-balkonem-ID3Yc5a.html#e4d594e2f2,Trybuny Ludów / BONARKA / kawalerka z balkonem,"Mieszkanie na sprzedaż: Kraków, Wola Duchacka",255 000 zł,1 pokój,"25,71 m²"
150,promo_top_ads,58523864,https://www.otodom.pl/oferta/3-pokoje-z-tarasem-i-ogrodkiem-krakow-ruczaj-ID3XyJi.html#ce7b9c101a,3 Pokoje z Tarasem i Ogródkiem | Kraków Ruczaj,"Mieszkanie na sprzedaż: Kraków, Ruczaj",379 000 zł,3 pokoje,50 m²
151,promo_top_ads,58550660,https://www.otodom.pl/oferta/krakow-lagiewniki-ul-zakopianska-92-m2-ID3XFHu.html#ce7b9c101a,Kraków – Łagiewniki – ul. Zakopiańska – 92 m2,"Mieszkanie na sprzedaż: Kraków, Podgórze",595 000 zł,3 pokoje,92 m²
152,promo_top_ads,58305656,https://www.otodom.pl/oferta/wolisz-3-czy-4-pokoje-silva-park-pradnik-bialy-ID3VDXO.html#ce7b9c101a,Wolisz 3 czy 4 pokoje ?? Silva Park- Prądnik Biały,"Mieszkanie na sprzedaż: Kraków, Prądnik Biały","468 062,40 zł",4 pokoje,"69,24 m²"
153,listing_no_promo,58274272,https://www.otodom.pl/oferta/wykonczone-mieszkanie-2-pokojowe-stare-miasto-ID3VwNC.html#ce7b9c101a,wykończone mieszkanie 2 pokojowe Stare Miasto,"Mieszkanie na sprzedaż: Kraków, Stare Miasto",559 000 zł,2 pokoje,"53,54 m²"
154,listing_no_promo,58872832,https://www.otodom.pl/oferta/wyposazone-wysoki-standard-miejsce-postojowe-ID3Z1wO.html#ce7b9c101a,*Wyposażone* Wysoki standard* Miejsce postojowe*,"Mieszkanie na sprzedaż: Kraków, Kliny-Zacisze",499 000 zł,2 pokoje,"55,50 m²"
155,listing_no_promo,56410876,https://www.otodom.pl/oferta/bezposrednio-apartament-3-pokojowy-ID3OH2Q.html#ce7b9c101a,Bezpośrednio Apartament 3 pokojowy,"Mieszkanie na sprzedaż: Kraków, Bronowice Wielkie",539 000 zł,3 pokoje,69 m²
156,listing_no_promo,58872452,https://www.otodom.pl/oferta/krakow-soft-garden-home-apartament-mieszkanie-dom-ID3Z1pG.html#ce7b9c101a,Kraków SOFT GARDEN HOME apartament mieszkanie dom,"Mieszkanie na sprzedaż: Kraków, Ruczaj",670 000 zł,2 pokoje,57 m²
157,listing_no_promo,58872476,https://www.otodom.pl/oferta/wykonczone-mieszkanie-w-centrum-na-poziomie-1-ID3Z1q4.html#ce7b9c101a,Wykończone mieszkanie w centrum na poziomie -1,"Mieszkanie na sprzedaż: Kraków, Śródmieście",305 000 zł,2 pokoje,42 m²
158,listing_no_promo,58872472,https://www.otodom.pl/oferta/mieszkanie-z-duzym-ogrodkiem-na-wysokim-parterze-ID3Z1q0.html#ce7b9c101a,Mieszkanie z dużym ogródkiem na wysokim parterze,"Mieszkanie na sprzedaż: Kraków, Kurdwanów",365 000 zł,2 pokoje,61 m²
159,listing_no_promo,58872460,https://www.otodom.pl/oferta/4-pokojowy-apartament-na-pradniku-czerwonym-ID3Z1pO.html#ce7b9c101a,4-pokojowy apartament na Prądniku Czerwonym,"Mieszkanie na sprzedaż: Kraków, Prądnik Czerwony",610 000 zł,4 pokoje,70 m²
160,listing_no_promo,58872464,https://www.otodom.pl/oferta/wyjatkowa-inwestycja-2-kawalerki-blisko-centrum-ID3Z1pS.html#ce7b9c101a,"Wyjątkowa inwestycja, 2 kawalerki blisko centrum","Mieszkanie na sprzedaż: Kraków, Krowodrza Górka",420 000 zł,2 pokoje,48 m²
161,listing_no_promo,58872468,https://www.otodom.pl/oferta/nowy-3-pokojowy-apartament-bez-pcc-na-ruczaju-ID3Z1pV.html#ce7b9c101a,Nowy 3-pokojowy apartament bez Pcc na Ruczaju,"Mieszkanie na sprzedaż: Kraków, Ruczaj",395 000 zł,3 pokoje,55 m²
162,listing_no_promo,58872456,https://www.otodom.pl/oferta/widokowy-apartament-w-centrum-miasta-bez-pcc-ID3Z1pK.html#ce7b9c101a,Widokowy apartament w centrum miasta bez Pcc,"Mieszkanie na sprzedaż: Kraków, Śródmieście",449 000 zł,2 pokoje,48 m²
163,listing_no_promo,58872368,https://www.otodom.pl/oferta/mieszkanie-70-59-m-krakow-ID3Z1ok.html#ce7b9c101a,"Mieszkanie, 70,59 m², Kraków","Mieszkanie na sprzedaż: Kraków, Zwierzyniec",811 785 zł,2 pokoje,"70,59 m²"
164,listing_no_promo,58872312,https://www.otodom.pl/oferta/dwupoziomowy-apartament-ID3Z1nq.html#ce7b9c101a,Dwupoziomowy Apartament,"Mieszkanie na sprzedaż: Kraków, Nowa Huta",800 000 zł,5 pokoi,100 m²
165,listing_no_promo,58520348,https://www.otodom.pl/oferta/slomiana-komandosow-parter-2-pokoje-okazja-ID3XxOA.html#ce7b9c101a,Słomiana/Komandosów - parter - 2 pokoje! Okazja,"Mieszkanie na sprzedaż: Kraków, małopolskie",359 000 zł,2 pokoje,"44,10 m²"
166,listing_no_promo,58872124,https://www.otodom.pl/oferta/funkcjonalne-jasne-mieszkanie-podgorze-od-zaraz-ID3Z1ko.html#ce7b9c101a,"Funkcjonalne jasne mieszkanie, Podgórze od zaraz!","Mieszkanie na sprzedaż: Kraków, Bieżanów-Prokocim",349 000 zł,3 pokoje,55 m²
167,listing_no_promo,58872068,https://www.otodom.pl/oferta/mieszkanie-25-m-krakow-ID3Z1ju.html#ce7b9c101a,"Mieszkanie, 25 m², Kraków","Mieszkanie na sprzedaż: Kraków, Nowa Huta",175 000 zł,1 pokój,25 m²
168,listing_no_promo,58871816,https://www.otodom.pl/oferta/okazja-2-oddzielne-pok-plaszow-turka-2000r-ID3Z1fq.html#ce7b9c101a,Okazja !2 oddzielne pok./ Płaszów / Turka/2000r.,"Mieszkanie na sprzedaż: Kraków, Płaszów",300 000 zł,2 pokoje,37 m²
169,listing_no_promo,58871808,https://www.otodom.pl/oferta/2-pok-balkon-do-wejscia-ruczaj-kapelanka-2003-ID3Z1fi.html#ce7b9c101a,2 pok./balkon/do wejścia/Ruczaj /Kapelanka /2003,"Mieszkanie na sprzedaż: Kraków, Ruczaj",359 000 zł,2 pokoje,41 m²
170,listing_no_promo,58711344,https://www.otodom.pl/oferta/bronowice-32m2-nowe-wyposazone-taras-ogrodek-ID3Ylwa.html#ce7b9c101a,"Bronowice 32M2, Nowe, Wyposażone, Taras,Ogródek","Mieszkanie na sprzedaż: Kraków, Bronowice",297 000 zł,1 pokój,"31,60 m²"
171,listing_no_promo,58871156,https://www.otodom.pl/oferta/mieszkanie-40-59-m-krakow-ID3Z14M.html#ce7b9c101a,"Mieszkanie, 40,59 m², Kraków","Mieszkanie na sprzedaż: Kraków, Ruczaj",359 000 zł,2 pokoje,"40,59 m²"
172,listing_no_promo,58871068,https://www.otodom.pl/oferta/48-m2-wola-duchacka-2-pokoje-ID3Z13m.html#ce7b9c101a,48 m2- Wola Duchacka - 2 pokoje,"Mieszkanie na sprzedaż: Kraków, Podgórze Duchackie",330 000 zł,2 pokoje,48 m²
173,listing_no_promo,58870988,https://www.otodom.pl/oferta/mieszkanie-57-m-krakow-ID3Z124.html#ce7b9c101a,"Mieszkanie, 57 m², Kraków","Mieszkanie na sprzedaż: Kraków, Ruczaj",430 000 zł,3 pokoje,57 m²
174,listing_no_promo,58870984,https://www.otodom.pl/oferta/mieszkanie-75-m-krakow-ID3Z120.html#ce7b9c101a,"Mieszkanie, 75 m², Kraków","Mieszkanie na sprzedaż: Kraków, Płaszów",469 000 zł,4 pokoje,75 m²
175,listing_no_promo,58870980,https://www.otodom.pl/oferta/mieszkanie-70-57-m-krakow-ID3Z11V.html#ce7b9c101a,"Mieszkanie, 70,57 m², Kraków","Mieszkanie na sprzedaż: Kraków, Podgórze",550 000 zł,3 pokoje,"70,57 m²"
176,listing_no_promo,58870976,https://www.otodom.pl/oferta/mieszkanie-63-77-m-krakow-ID3Z11S.html#ce7b9c101a,"Mieszkanie, 63,77 m², Kraków","Mieszkanie na sprzedaż: Kraków, Bieńczyce",429 000 zł,4 pokoje,"63,77 m²"
177,listing_no_promo,58870972,https://www.otodom.pl/oferta/mieszkanie-44-23-m-krakow-ID3Z11O.html#ce7b9c101a,"Mieszkanie, 44,23 m², Kraków","Mieszkanie na sprzedaż: Kraków, Górka Narodowa",349 000 zł,2 pokoje,"44,23 m²"
178,listing_no_promo,58870968,https://www.otodom.pl/oferta/mieszkanie-63-m-krakow-ID3Z11K.html#ce7b9c101a,"Mieszkanie, 63 m², Kraków","Mieszkanie na sprzedaż: Kraków, Prądnik Biały",420 000 zł,3 pokoje,63 m²
179,listing_no_promo,58870956,https://www.otodom.pl/oferta/mieszkanie-66-m-krakow-ID3Z11y.html#ce7b9c101a,"Mieszkanie, 66 m², Kraków","Mieszkanie na sprzedaż: Kraków, Ruczaj",528 000 zł,2 pokoje,66 m²
180,listing_no_promo,58870804,https://www.otodom.pl/oferta/idealne-dla-rodziny-4-pokoje-szybka-kolej-ID3Z0Z6.html#ce7b9c101a,Idealne dla rodziny 4 pokoje szybka kolej,"Mieszkanie na sprzedaż: Kraków, Bieżanów-Prokocim",358 730 zł,4 pokoje,61 m²
181,listing_no_promo,58870780,https://www.otodom.pl/oferta/3-pokojowe-rozkladowe-mieszkanie-na-ruczaju-ID3Z0YI.html#ce7b9c101a,"3-pokojowe, rozkładowe mieszkanie na Ruczaju","Mieszkanie na sprzedaż: Kraków, Ruczaj",469 000 zł,3 pokoje,"60,50 m²"
182,listing_no_promo,58870592,https://www.otodom.pl/oferta/mieszkanie-26m2-stare-miasto-ul-studencka-ID3Z0WG.html#ce7b9c101a,"Mieszkanie 26m2, Stare Miasto ul. Studencka,","Mieszkanie na sprzedaż: Kraków, Stare Miasto",518 000 zł,1 pokój,"25,91 m²"
183,listing_no_promo,58870556,https://www.otodom.pl/oferta/doskonala-inwestycja-blisko-ikea-po-remoncie-ID3Z0W6.html#ce7b9c101a,"Doskonała inwestycja,blisko Ikea,po remoncie!","Mieszkanie na sprzedaż: Kraków, Azory",204 000 zł,1 pokój,21 m²
